code,name,is_etf
002803,吉宏股份,False
002805,丰元股份,False
002806,华锋股份,False
002807,江阴银行,False
002809,红墙股份,False
002810,山东赫达,False
002811,郑中设计,False
002812,恩捷股份,False
002813,路畅科技,False
002815,崇达技术,False
002817,黄山胶囊,False
002818,富森美,False
002819,东方中科,False
002820,桂发祥,False
002821,凯莱英,False
002823,凯中精密,False
002824,和胜股份,False
002825,纳尔股份,False
002826,易明医药,False
002827,高争民爆,False
002828,贝肯能源,False
002829,星网宇达,False
002830,名雕股份,False
002831,裕同科技,False
002832,比音勒芬,False
002833,弘亚数控,False
002835,同为股份,False
002836,新宏泽,False
002837,英维克,False
002838,道恩股份,False
002839,张家港行,False
002840,华统股份,False
002841,视源股份,False
002842,翔鹭钨业,False
002843,泰嘉股份,False
002845,同兴达,False
002846,英联股份,False
002847,盐津铺子,False
002849,威星智能,False
002850,科达利,False
002851,麦格米特,False
002852,道道全,False
002853,皮阿诺,False
002855,捷荣技术,False
002856,美芝股份,False
002857,三晖电气,False
002858,力盛体育,False
002859,洁美科技,False
002860,星帅尔,False
002861,瀛通通讯,False
002862,实丰文化,False
002863,今飞凯达,False
002864,盘龙药业,False
002865,钧达股份,False
002866,传艺科技,False
002867,周大生,False
002869,金溢科技,False
002870,香山股份,False
002871,伟隆股份,False
002873,新天药业,False
002875,安奈儿,False
002876,三利谱,False
002877,智能自控,False
002878,元隆雅图,False
002879,长缆科技,False
002880,卫光生物,False
002881,美格智能,False
002882,金龙羽,False
002883,中设股份,False
002884,凌霄泵业,False
002885,京泉华,False
002886,沃特股份,False
002887,绿茵生态,False
002888,惠威科技,False
002889,东方嘉盛,False
002890,弘宇股份,False
002891,中宠股份,False
002892,科力尔,False
002893,京能热力,False
002895,川恒股份,False
002896,中大力德,False
002897,意华股份,False
002899,英派斯,False
002900,哈三联,False
002901,大博医疗,False
002902,铭普光磁,False
002903,宇环数控,False
002905,金逸影视,False
002906,华阳集团,False
002907,华森制药,False
002908,德生科技,False
002909,集泰股份,False
002910,庄园牧场,False
002911,佛燃能源,False
002912,中新赛克,False
002913,奥士康,False
002915,中欣氟材,False
002916,深南电路,False
002917,金奥博,False
002918,蒙娜丽莎,False
002919,名臣健康,False
002920,德赛西威,False
002921,联诚精密,False
002922,伊戈尔,False
002923,润都股份,False
002925,盈趣科技,False
002926,华西证券,False
002927,泰永长征,False
002928,华夏航空,False
002929,润建股份,False
002930,宏川智慧,False
002931,锋龙股份,False
002932,明德生物,False
002933,新兴装备,False
002935,天奥电子,False
002936,郑州银行,False
002937,兴瑞科技,False
002938,鹏鼎控股,False
002939,长城证券,False
002940,昂利康,False
002941,新疆交建,False
002942,新农股份,False
002943,宇晶股份,False
002945,华林证券,False
002946,新乳业,False
002947,恒铭达,False
002948,青岛银行,False
002949,华阳国际,False
002950,奥美医疗,False
002951,金时科技,False
002952,亚世光电,False
002953,日丰股份,False
002955,鸿合科技,False
002956,西麦食品,False
002957,科瑞技术,False
002958,青农商行,False
002959,小熊电器,False
002960,青鸟消防,False
002961,瑞达期货,False
002962,五方光电,False
002963,豪尔赛,False
002965,祥鑫科技,False
002966,苏州银行,False
002967,广电计量,False
002968,新大正,False
002969,嘉美包装,False
002970,锐明技术,False
002971,和远气体,False
002972,科安达,False
002973,侨银股份,False
002975,博杰股份,False
002976,瑞玛精密,False
002977,天箭科技,False
002978,安宁股份,False
002979,雷赛智能,False
002980,华盛昌,False
002981,朝阳科技,False
002982,湘佳股份,False
002983,芯瑞达,False
002984,森麒麟,False
002985,北摩高科,False
002986,宇新股份,False
002987,京北方,False
002988,豪美新材,False
002989,中天精装,False
002990,盛视科技,False
002991,甘源食品,False
002992,宝明科技,False
002993,奥海科技,False
002995,天地在线,False
002996,顺博合金,False
002997,瑞鹄模具,False
002998,优彩资源,False
002999,天禾股份,False
003000,劲仔食品,False
003001,中岩大地,False
003002,壶化股份,False
003003,天元股份,False
003005,竞业达,False
003006,百亚股份,False
003007,直真科技,False
003008,开普检测,False
003009,中天火箭,False
003010,若羽臣,False
003011,海象新材,False
003012,东鹏控股,False
003013,地铁设计,False
003015,日久光电,False
003016,欣贺股份,False
003017,大洋生物,False
003018,金富科技,False
003019,宸展光电,False
003020,立方制药,False
003021,兆威机电,False
003022,联泓新科,False
003023,彩虹集团,False
003025,思进智能,False
003026,中晶科技,False
003027,同兴科技,False
003028,振邦智能,False
003029,吉大正元,False
003030,祖名股份,False
003031,中瓷电子,False
003033,征和工业,False
003035,南网能源,False
003036,泰坦股份,False
003037,三和管桩,False
003038,鑫铂股份,False
003039,顺控发展,False
003040,楚天龙,False
003041,真爱美家,False
003042,中农联合,False
003043,华亚智能,False
003816,中国广核,False
201872,招港B,False
300001,特锐德,False
300002,神州泰岳,False
300003,乐普医疗,False
300004,南风股份,False
300005,探路者,False
300006,莱美药业,False
300007,汉威科技,False
300008,天海防务,False
300009,安科生物,False
300010,豆神教育,False
300011,鼎汉技术,False
300012,华测检测,False
300013,新宁物流,False
300014,亿纬锂能,False
300015,爱尔眼科,False
300016,北陆药业,False
300017,网宿科技,False
300018,中元股份,False
300019,硅宝科技,False
300021,大禹节水,False
300022,吉峰科技,False
300023,宝德退,False
300024,机器人,False
300025,华星创业,False
300026,红日药业,False
300027,华谊兄弟,False
300028,金亚退,False
300030,阳普医疗,False
300031,宝通科技,False
300032,金龙机电,False
300033,同花顺,False
300034,钢研高纳,False
300035,中科电气,False
300036,超图软件,False
300037,新宙邦,False
300038,数知退,False
300039,上海凯宝,False
300040,九洲集团,False
300041,回天新材,False
300042,朗科科技,False
300043,星辉娱乐,False
300045,华力创通,False
300046,台基股份,False
300047,天源迪科,False
300048,合康新能,False
300049,福瑞医科,False
300050,世纪鼎利,False
300051,琏升科技,False
300053,航宇微,False
300054,鼎龙股份,False
300055,万邦达,False
300056,中创环保,False
300057,万顺新材,False
300058,蓝色光标,False
300059,东方财富,False
300061,旗天科技,False
300062,中能电气,False
300063,天龙集团,False
300064,金刚退,False
300065,海兰信,False
300066,三川智慧,False
300067,安诺其,False
300068,南都电源,False
300069,金利华电,False
300070,碧水源,False
300071,福石控股,False
300072,海新能科,False
300073,当升科技,False
300074,华平股份,False
300075,数字政通,False
300076,GQY视讯,False
300077,国民技术,False
300078,思创智联,False
300079,数码视讯,False
300080,易成新能,False
300081,恒信东方,False
300082,奥克股份,False
300083,创世纪,False
300084,海默科技,False
300085,银之杰,False
300086,康芝药业,False
300087,荃银高科,False
300088,长信科技,False
300089,文化退,False
300090,盛运退,False
300092,科新机电,False
300094,国联水产,False
300095,华伍股份,False
300098,高新兴,False
300099,尤洛卡,False
300100,双林股份,False
300101,振芯科技,False
300102,乾照光电,False
300103,达刚控股,False
300104,乐视退,False
300105,龙源技术,False
300106,西部牧业,False
300107,建新股份,False
300109,新开源,False
300110,华仁药业,False
300111,向日葵,False
300112,万讯自控,False
300113,顺网科技,False
300115,长盈精密,False
300118,东方日升,False
300119,瑞普生物,False
300120,经纬辉开,False
300121,阳谷华泰,False
300122,智飞生物,False
300123,亚光科技,False
300124,汇川技术,False
300126,锐奇股份,False
300127,银河磁体,False
300128,锦富技术,False
300129,泰胜风能,False
300130,新国都,False
300131,英唐智控,False
300132,青松股份,False
300133,华策影视,False
300134,大富科技,False
300135,宝利国际,False
300136,信维通信,False
300137,先河环保,False
300138,晨光生物,False
300139,晓程科技,False
300140,节能环境,False
300141,和顺电气,False
300142,沃森生物,False
300143,盈康生命,False
300144,宋城演艺,False
300145,南方泵业,False
300146,汤臣倍健,False
300148,天舟文化,False
300149,睿智医药,False
300150,世纪瑞尔,False
300151,昌红科技,False
300153,科泰电源,False
300154,瑞凌股份,False
300155,安居宝,False
300156,神雾退,False
300157,新锦动力,False
300158,振东制药,False
300160,秀强股份,False
300161,华中数控,False
300162,雷曼光电,False
300163,先锋新材,False
300164,通源石油,False
300166,东方国信,False
300168,万达信息,False
300169,天晟新材,False
300170,汉得信息,False
300171,东富龙,False
300172,中电环保,False
300174,元力股份,False
300176,鸿特科技,False
300177,中海达,False
300178,腾邦退,False
300179,四方达,False
300180,华峰超纤,False
300181,佐力药业,False
300182,捷成股份,False
300183,东软载波,False
300184,力源信息,False
300185,通裕重工,False
300186,大华农,False
300187,永清环保,False
300188,国投智能,False
300189,神农种业,False
300190,维尔利,False
300191,潜能恒信,False
300192,科德教育,False
300193,佳士科技,False
300194,福安药业,False
300195,长荣股份,False
300196,长海股份,False
300197,节能铁汉,False
300199,翰宇药业,False
300200,高盟新材,False
300201,海伦哲,False
300202,聚龙退,False
300203,聚光科技,False
300204,舒泰神,False
300206,理邦仪器,False
300207,欣旺达,False
300208,中程退,False
300209,有棵树,False
300210,森远股份,False
300212,易华录,False
300213,佳讯飞鸿,False
300214,日科化学,False
300215,电科院,False
300216,千山退,False
300217,东方电热,False
300218,安利股份,False
300219,鸿利智汇,False
300220,金运激光,False
300221,银禧科技,False
300222,科大智能,False
300223,北京君正,False
300224,正海磁材,False
300226,上海钢联,False
300227,光韵达,False
300228,富瑞特装,False
300229,拓尔思,False
300230,永利股份,False
300231,银信科技,False
300232,洲明科技,False
300233,金城医药,False
300234,开尔新材,False
300235,方直科技,False
300236,上海新阳,False
300238,冠昊生物,False
300239,东宝生物,False
300240,飞力达,False
300241,瑞丰光电,False
300242,佳云科技,False
300243,瑞丰高材,False
300244,迪安诊断,False
300245,天玑科技,False
300246,宝莱特,False
300247,融捷健康,False
300248,新开普,False
300249,依米康,False
300250,初灵信息,False
300251,光线传媒,False
300252,金信诺,False
300253,卫宁健康,False
300254,仟源医药,False
300255,常山药业,False
300256,星星科技,False
300257,开山股份,False
300258,精锻科技,False
300259,新天科技,False
300260,新莱应材,False
300261,雅本化学,False
300263,隆华科技,False
300264,佳创视讯,False
300265,通光线缆,False
300266,兴源环境,False
300267,尔康制药,False
300269,联建光电,False
300270,中威电子,False
300271,华宇软件,False
300272,开能健康,False
300273,和佳退,False
300274,阳光电源,False
300275,梅安森,False
300276,三丰智能,False
300277,海联讯,False
300278,华昌达,False
300279,和晶科技,False
300280,紫天退,False
300281,金明精机,False
300282,三盛退,False
300283,温州宏丰,False
300284,苏交科,False
300285,国瓷材料,False
300286,安科瑞,False
300287,飞利信,False
300288,朗玛信息,False
300289,利德曼,False
300290,荣科科技,False
300291,百纳千成,False
300292,吴通控股,False
300293,蓝英装备,False
300294,博雅生物,False
300295,三六五网,False
300296,利亚德,False
300297,蓝盾退,False
300298,三诺生物,False
300299,富春股份,False
300300,海峡创新,False
300302,同有科技,False
300303,聚飞光电,False
300304,云意电气,False
300305,裕兴股份,False
300306,远方信息,False
300307,慈星股份,False
300308,中际旭创,False
300309,吉艾退,False
300310,宜通世纪,False
300312,邦讯退,False
300314,戴维医疗,False
300315,掌趣科技,False
300316,晶盛机电,False
300317,珈伟新能,False
300318,博晖创新,False
300319,麦捷科技,False
300320,海达股份,False
300321,同大股份,False
300322,硕贝德,False
300323,华灿光电,False
300324,旋极信息,False
300325,德威退,False
300327,中颖电子,False
300328,宜安科技,False
300329,海伦钢琴,False
300330,计通退,False
300331,苏大维格,False
300332,天壕能源,False
300333,兆日科技,False
300334,津膜科技,False
300335,迪森股份,False
300336,新文退,False
300337,银邦股份,False
300339,润和软件,False
300340,科恒股份,False
300341,麦克奥迪,False
300342,天银机电,False
300345,华民股份,False
300346,南大光电,False
300347,泰格医药,False
300348,长亮科技,False
300349,金卡智能,False
300350,华鹏飞,False
300351,永贵电器,False
300352,北信源,False
300353,东土科技,False
300354,东华测试,False
300355,蒙草生态,False
300356,光一退,False
300357,我武生物,False
300358,楚天科技,False
300359,全通教育,False
300360,炬华科技,False
300362,天翔退,False
300363,博腾股份,False
300364,中文在线,False
300365,恒华科技,False
300367,网力退,False
300368,汇金股份,False
300369,绿盟科技,False
300370,安控科技,False
300371,汇中股份,False
300372,欣泰退,False
300373,扬杰科技,False
300374,中铁装配,False
300375,鹏翎股份,False
300376,易事特,False
300377,赢时胜,False
300378,鼎捷数智,False
300379,东通退,False
300380,安硕信息,False
300381,溢多利,False
300382,斯莱克,False
300383,光环新网,False
300384,三联虹普,False
300385,雪浪环境,False
300386,飞天诚信,False
300387,富邦科技,False
300388,节能国祯,False
300389,艾比森,False
300390,天华新能,False
300392,腾信退,False
300393,中来股份,False
300394,天孚通信,False
300395,菲利华,False
300396,迪瑞医疗,False
300397,天和防务,False
300398,飞凯材料,False
300399,天利科技,False
300400,劲拓股份,False
300401,花园生物,False
300402,宝色股份,False
300403,汉宇集团,False
300404,博济医药,False
300405,科隆股份,False
300406,九强生物,False
300407,凯发电气,False
300408,三环集团,False
300409,道氏技术,False
300410,正业科技,False
300411,金盾股份,False
300412,迦南科技,False
300413,芒果超媒,False
300414,中光防雷,False
300415,伊之密,False
300416,苏试试验,False
300417,南华仪器,False
300418,昆仑万维,False
300420,五洋自控,False
300421,力星股份,False
300422,博世科,False
300423,昇辉科技,False
300424,航新科技,False
300425,中建环能,False
300426,华智数媒,False
300427,红相股份,False
300428,立中集团,False
300429,强力新材,False
300430,诚益通,False
300431,暴风退,False
300432,富临精工,False
300433,蓝思科技,False
300434,金石亚药,False
300435,中泰股份,False
300436,广生堂,False
300437,清水源,False
300438,鹏辉能源,False
300439,美康生物,False
300440,运达科技,False
300441,鲍斯股份,False
300442,润泽科技,False
300443,金雷股份,False
300444,双杰电气,False
300445,康斯特,False
300446,航天智造,False
300447,全信股份,False
300448,浩云科技,False
300449,汉邦高科,False
300450,先导智能,False
300451,创业慧康,False
300452,山河药辅,False
300453,三鑫医疗,False
300454,深信服,False
300455,航天智装,False
300456,赛微电子,False
300457,赢合科技,False
300458,全志科技,False
300459,汤姆猫,False
300461,田中精机,False
300463,迈克生物,False
300464,星徽股份,False
300465,高伟达,False
300466,赛摩智能,False
300467,迅游科技,False
300468,四方精创,False
300469,信息发展,False
300470,中密控股,False
300471,厚普股份,False
300473,德尔股份,False
300474,景嘉微,False
300475,香农芯创,False
300476,胜宏科技,False
300478,杭州高新,False
300479,神思电子,False
300480,光力科技,False
300481,濮阳惠成,False
300482,万孚生物,False
300483,首华燃气,False
300484,蓝海华腾,False
300485,赛升药业,False
300486,东杰智能,False
300487,蓝晓科技,False
300488,恒锋工具,False
300489,光智科技,False
300490,华自科技,False
300491,通合科技,False
300492,华图山鼎,False
300493,润欣科技,False
300494,盛天网络,False
300496,中科创达,False
300497,富祥药业,False
300498,温氏股份,False
300499,高澜股份,False
300500,启迪设计,False
300501,海顺新材,False
300502,新易盛,False
300503,昊志机电,False
300504,天邑股份,False
300505,川金诺,False
300507,苏奥传感,False
300508,维宏股份,False
300509,新美星,False
300510,金冠股份,False
300511,雪榕生物,False
300512,中亚股份,False
300513,恒实科技,False
300514,友讯达,False
300515,三德科技,False
300516,久之洋,False
300517,海波重科,False
300518,新迅达,False
300519,新光药业,False
300520,科大国创,False
300521,爱司凯,False
300522,世名科技,False
300523,辰安科技,False
300525,博思软件,False
300526,中潜退,False
300528,幸福蓝海,False
300529,健帆生物,False
300530,领湃科技,False
300531,优博讯,False
300532,今天国际,False
300533,冰川网络,False
300534,陇神戎发,False
300535,达威股份,False
300536,农尚环境,False
300537,广信材料,False
300538,同益股份,False
300539,横河精密,False
300540,蜀道装备,False
300541,先进数通,False
300542,新晨科技,False
300543,朗科智能,False
300545,联得装备,False
300546,雄帝科技,False
300547,川环科技,False
300548,长芯博创,False
300549,优德精密,False
300550,和仁科技,False
300551,古鳌科技,False
300552,万集科技,False
300553,集智股份,False
300554,三超新材,False
300556,丝路视觉,False
300557,理工光科,False
300558,贝达药业,False
300559,佳发教育,False
300560,中富通,False
300562,乐心医疗,False
300563,神宇股份,False
300564,筑博设计,False
300565,科信技术,False
300566,激智科技,False
300567,精测电子,False
300568,星源材质,False
300569,天能重工,False
300570,太辰光,False
300571,平治信息,False
300572,安车检测,False
300573,兴齐眼药,False
300575,中旗股份,False
300576,容大感光,False
300577,开润股份,False
300578,会畅科技,False
300579,数字认证,False
300580,贝斯特,False
300581,晨曦航空,False
300582,英飞特,False
300583,赛托生物,False
300584,海辰药业,False
300585,奥联电子,False
300586,美联新材,False
300587,天铁科技,False
300588,熙菱信息,False
300589,江龙船艇,False
300590,移为通信,False
300591,万里马,False
300592,华凯易佰,False
300593,新雷能,False
300594,朗进科技,False
300595,欧普康视,False
300596,利安隆,False
300597,吉大通信,False
300598,诚迈科技,False
300599,雄塑科技,False
300600,国瑞科技,False
300601,康泰生物,False
300602,飞荣达,False
300603,立昂技术,False
300604,长川科技,False
300605,恒锋信息,False
300606,金太阳,False
300607,拓斯达,False
300608,思特奇,False
300609,汇纳科技,False
300610,晨化股份,False
300611,美力科技,False
300612,宣亚国际,False
300613,富瀚微,False
300614,百川畅银,False
300615,欣天科技,False
300616,尚品宅配,False
300617,安靠智电,False
300618,寒锐钴业,False
300619,金银河,False
300620,光库科技,False
300621,维业股份,False
300622,博士眼镜,False
300623,捷捷微电,False
300624,万兴科技,False
300625,三雄极光,False
300626,华瑞股份,False
300627,华测导航,False
300628,亿联网络,False
300629,新劲刚,False
300630,普利退,False
300631,久吾高科,False
300632,光莆股份,False
300633,开立医疗,False
300634,彩讯股份,False
300635,中达安,False
300636,同和药业,False
300637,扬帆新材,False
300638,广和通,False
300639,凯普生物,False
300640,德艺文创,False
300641,正丹股份,False
300642,透景生命,False
300643,万通智控,False
300644,南京聚隆,False
300645,正元智慧,False
300647,超频三,False
300648,星云股份,False
300649,杭州园林,False
300650,太龙股份,False
300651,金陵体育,False
300652,雷迪克,False
300653,正海生物,False
300654,世纪天鸿,False
300655,晶瑞电材,False
300656,民德电子,False
300657,弘信电子,False
300658,延江股份,False
300659,中孚信息,False
300660,江苏雷利,False
300661,圣邦股份,False
300662,科锐国际,False
300663,科蓝软件,False
300664,鹏鹞环保,False
300665,飞鹿股份,False
300666,江丰电子,False
300667,必创科技,False
300668,杰恩设计,False
300669,沪宁股份,False
300670,大烨智能,False
300671,富满微,False
300672,国科微,False
300673,佩蒂股份,False
300674,宇信科技,False
300675,建科院,False
300676,华大基因,False
300677,英科医疗,False
300678,中科信息,False
300679,电连技术,False
300680,隆盛科技,False
300681,英搏尔,False
300682,朗新科技,False
300683,海特生物,False
300684,中石科技,False
300685,艾德生物,False
300686,智动力,False
300687,赛意信息,False
300688,创业黑马,False
300689,澄天伟业,False
300690,双一科技,False
300691,联合光电,False
300692,中赋科技,False
300693,盛弘股份,False
300694,蠡湖股份,False
300695,兆丰股份,False
300696,爱乐达,False
300697,电工合金,False
300698,万马科技,False
300699,光威复材,False
300700,岱勒新材,False
300701,森霸传感,False
300702,天宇股份,False
300703,创源股份,False
300705,九典制药,False
300706,阿石创,False
300707,威唐工业,False
300708,聚灿光电,False
300709,精研科技,False
300710,万隆光电,False
300711,广哈通信,False
300712,永福股份,False
300713,英可瑞,False
300715,凯伦股份,False
300717,华信新材,False
300718,长盛轴承,False
300719,安达维尔,False
300720,海川智能,False
300721,怡达股份,False
300722,新余国科,False
300723,一品红,False
300724,捷佳伟创,False
300725,药石科技,False
300726,宏达电子,False
300727,润禾材料,False
300729,乐歌股份,False
300730,科创信息,False
300731,科创新源,False
300732,设研院,False
300733,西菱动力,False
300735,光弘科技,False
300736,百邦科技,False
300737,科顺股份,False
300738,奥飞数据,False
300739,明阳电路,False
300740,水羊股份,False
300741,华宝股份,False
300742,越博退,False
300743,天地数码,False
300745,欣锐科技,False
300746,汉嘉数智,False
300747,锐科激光,False
300748,金力永磁,False
300749,顶固集创,False
300750,宁德时代,False
300751,迈为股份,False
300752,隆利科技,False
300753,爱朋医疗,False
300755,华致酒行,False
300756,金马游乐,False
300757,罗博特科,False
300758,七彩化学,False
300759,康龙化成,False
300760,迈瑞医疗,False
300761,立华股份,False
300762,上海瀚讯,False
300763,锦浪科技,False
300765,新诺威,False
300766,每日互动,False
300767,震安科技,False
300768,迪普科技,False
300769,德方纳米,False
300770,新媒股份,False
300771,智莱科技,False
300772,运达股份,False
300773,拉卡拉,False
300774,倍杰特,False
300775,三角防务,False
300776,帝尔激光,False
300777,中简科技,False
300778,新城市,False
300779,惠城环保,False
300780,德恩精工,False
300781,因赛集团,False
300782,卓胜微,False
300783,三只松鼠,False
300784,利安科技,False
300785,值得买,False
300786,国林科技,False
300787,海能实业,False
300788,中信出版,False
300789,唐源电气,False
300790,宇瞳光学,False
300791,仙乐健康,False
300792,壹网壹创,False
300793,佳禾智能,False
300795,米奥会展,False
300796,贝斯美,False
300797,钢研纳克,False
300798,锦鸡股份,False
300799,左江退,False
300800,力合科技,False
300801,泰和科技,False
300802,矩子科技,False
300803,指南针,False
300804,广康生化,False
300805,电声股份,False
300806,斯迪克,False
300807,天迈科技,False
300808,久量股份,False
300809,华辰装备,False
300810,中科海讯,False
300811,铂科新材,False
300812,易天股份,False
300813,泰林生物,False
300814,中富电路,False
300815,玉禾田,False
300816,艾可蓝,False
300817,双飞集团,False
300818,耐普矿机,False
300819,聚杰微纤,False
300820,英杰电气,False
300821,东岳硅材,False
300822,贝仕达克,False
300823,建科智能,False
300824,北鼎股份,False
300825,阿尔特,False
300826,测绘股份,False
300827,上能电气,False
300828,锐新科技,False
300829,金丹科技,False
300830,金现代,False
300831,派瑞股份,False
300832,新产业,False
300833,浩洋股份,False
300834,星辉环材,False
300835,龙磁科技,False
300836,佰奥智能,False
300837,浙矿股份,False
300838,浙江力诺,False
300839,博汇股份,False
300840,酷特智能,False
300841,康华生物,False
300842,帝科股份,False
300843,胜蓝股份,False
300844,山水比德,False
300845,捷安高科,False
300846,首都在线,False
300847,中船汉光,False
300848,美瑞新材,False
300849,锦盛新材,False
300850,新强联,False
300851,交大思诺,False
300852,四会富仕,False
300853,申昊科技,False
300854,中兰环保,False
300855,图南股份,False
300856,科思股份,False
300857,协创数据,False
300858,科拓生物,False
300859,西域旅游,False
300860,锋尚文化,False
300861,美畅股份,False
300862,蓝盾光电,False
300863,卡倍亿,False
300864,南大环境,False
300865,大宏立,False
300866,安克创新,False
300867,圣元环保,False
300868,杰美特,False
300869,康泰医学,False
300870,欧陆通,False
300871,回盛生物,False
300872,天阳科技,False
300873,海晨股份,False
300875,捷强装备,False
300876,蒙泰高新,False
300877,金春股份,False
300878,维康药业,False
300879,大叶股份,False
300880,迦南智能,False
300881,盛德鑫泰,False
300882,万胜智能,False
300883,龙利得,False
300884,狄耐克,False
300885,海昌新材,False
300886,华业香料,False
300887,谱尼测试,False
300888,稳健医疗,False
300889,爱克股份,False
300890,翔丰华,False
300891,惠云钛业,False
300892,品渥食品,False
300893,松原安全,False
300894,火星人,False
300895,铜牛信息,False
300896,爱美客,False
300897,山科智能,False
300898,熊猫乳品,False
300900,广联航空,False
300901,中胤时尚,False
300902,国安达,False
300903,科翔股份,False
300904,威力传动,False
300905,宝丽迪,False
300906,日月明,False
300907,康平科技,False
300908,仲景食品,False
300909,汇创达,False
300910,瑞丰新材,False
300911,亿田智能,False
300912,凯龙高科,False
300913,兆龙互连,False
300915,海融科技,False
300916,朗特智能,False
300917,特发服务,False
300918,南山智尚,False
300919,中伟新材,False
300920,润阳科技,False
300921,南凌科技,False
300922,天秦装备,False
300923,研奥股份,False
300925,法本信息,False
300926,博俊科技,False
300927,江天化学,False
300928,华安鑫创,False
300929,华骐环保,False
300930,屹通新材,False
300931,通用电梯,False
300932,三友联众,False
300933,中辰股份,False
300935,盈建科,False
300936,中英科技,False
300937,药易购,False
300938,信测标准,False
300939,秋田微,False
300940,南极光,False
300941,创识科技,False
300942,易瑞生物,False
300943,春晖智控,False
300945,曼卡龙,False
300946,恒而达,False
300947,德必集团,False
300948,冠中生态,False
300949,奥雅股份,False
300950,德固特,False
300951,博硕科技,False
300952,恒辉安防,False
300953,震裕科技,False
300955,嘉亨家化,False
300956,英力股份,False
300957,贝泰妮,False
300958,建工修复,False
300959,线上线下,False
300960,通业科技,False
300961,深水海纳,False
300962,中金辐照,False
300963,中洲特材,False
300964,本川智能,False
300965,恒宇信通,False
300966,共同药业,False
300967,晓鸣股份,False
300968,格林精密,False
300969,恒帅股份,False
300970,华绿生物,False
300971,博亚精工,False
300972,万辰集团,False
300973,立高食品,False
300975,商络电子,False
300976,达瑞电子,False
300977,深圳瑞捷,False
300978,东箭科技,False
300979,华利集团,False
300980,祥源新材,False
300981,中红医疗,False
300982,苏文电能,False
300983,尤安设计,False
300984,金沃股份,False
300985,致远新能,False
300986,志特新材,False
300987,川网传媒,False
300988,津荣天宇,False
300989,蕾奥规划,False
300990,同飞股份,False
300991,创益通,False
300992,泰福泵业,False
300993,玉马科技,False
300994,久祺股份,False
300995,奇德新材,False
300996,普联软件,False
300997,欢乐家,False
300998,宁波方正,False
300999,金龙鱼,False
301000,肇民科技,False
301001,凯淳股份,False
301002,崧盛股份,False
301003,江苏博云,False
301004,嘉益股份,False
301005,超捷股份,False
301006,迈拓股份,False
301007,德迈仕,False
301008,宏昌科技,False
301009,可靠股份,False
301010,晶雪节能,False
301011,华立科技,False
301012,扬电科技,False
301013,利和兴,False
301015,百洋医药,False
301016,雷尔伟,False
301017,漱玉平民,False
301018,申菱环境,False
301019,宁波色母,False
301020,密封科技,False
301021,英诺激光,False
301022,海泰科,False
301023,奕帆传动,False
301024,霍普股份,False
301025,读客文化,False
301026,浩通科技,False
301027,华蓝集团,False
301028,鼎熔岩,False
301029,怡合达,False
301030,仕净科技,False
301031,中熔电气,False
301032,新柴股份,False
301033,迈普医学,False
301035,润丰股份,False
301036,双乐股份,False
301037,保立佳,False
301038,深水规院,False
301039,中集车辆,False
301040,中环海陆,False
301041,金百泽,False
301042,安联锐视,False
301043,绿岛风,False
301045,天禄科技,False
301046,能辉科技,False
301047,义翘神州,False
301048,金鹰重工,False
301049,超越科技,False
301050,雷电微力,False
301051,信濠光电,False
301052,果麦文化,False
301053,远信工业,False
301055,张小泉,False
301056,森赫股份,False
301057,汇隆新材,False
301058,中粮科工,False
301059,金三江,False
301060,兰卫医学,False
301061,匠心家居,False
301062,上海艾录,False
301063,海锅股份,False
301065,本立科技,False
301066,万事利,False
301067,显盈科技,False
301068,大地海洋,False
301069,凯盛新材,False
301070,开勒股份,False
301071,力量钻石,False
301072,中捷精工,False
301073,君亭酒店,False
301075,多瑞医药,False
301076,新瀚新材,False
301077,星华新材,False
301078,孩子王,False
301079,邵阳液压,False
301080,百普赛斯,False
301081,严牌股份,False
301082,久盛电气,False
301083,百胜智能,False
301085,亚康股份,False
301086,鸿富瀚,False
301087,可孚医疗,False
301088,戎美股份,False
301089,拓新药业,False
301090,华润材料,False
301091,深城交,False
301092,争光股份,False
301093,华兰股份,False
301095,广立微,False
301096,百诚医药,False
301097,天益医疗,False
301098,金埔园林,False
301099,雅创电子,False
301100,风光股份,False
301101,明月镜片,False
301102,兆讯传媒,False
301103,何氏眼科,False
301105,鸿铭股份,False
301106,骏成科技,False
301107,瑜欣电子,False
301108,洁雅股份,False
301109,军信股份,False
301110,青木科技,False
301111,粤万年青,False
301112,信邦智能,False
301113,雅艺科技,False
301115,联检科技,False
301116,益客食品,False
301117,佳缘科技,False
301118,恒光股份,False
301119,正强股份,False
301120,新特电气,False
301121,紫建电子,False
301122,采纳股份,False
301123,奕东电子,False
301125,腾亚精工,False
301126,达嘉维康,False
301127,武汉天源,False
301128,强瑞技术,False
301129,瑞纳智能,False
301130,西点药业,False
301131,聚赛龙,False
301132,满坤科技,False
301133,金钟股份,False
301135,瑞德智能,False
301136,招标股份,False
301137,哈焊华通,False
301138,华研精机,False
301139,元道通信,False
301141,中科磁业,False
301148,嘉戎技术,False
301149,隆华新材,False
301150,中一科技,False
301151,冠龙节能,False
301152,天力锂能,False
301153,中科江南,False
301155,海力风电,False
301156,美农生物,False
301157,华塑科技,False
301158,德石股份,False
301159,三维天地,False
301160,翔楼新材,False
